excise_tax_nbr,major,minor,sale_date,sale_month,sale_year,sale_price,year_built,year_renovated,lon,lat
2932174,403950,830,2018-05-22,5,2018,820000,1961,0,-122.1263665,47.6068876
2960096,691470,30,2018-10-22,10,2018,512000,1938,0,-122.3195209,47.7000503
2958093,185320,180,2018-10-16,10,2018,759000,1998,0,-122.2305463,47.7123628
2968940,445730,565,2018-12-20,12,2018,960000,1955,0,-122.2165397,47.5689028
2934680,722850,857,2018-06-04,6,2018,937200,1999,0,-122.3043177,47.6164497
2924433,932060,580,2018-04-09,4,2018,350000,1963,0,-122.2087265,47.4106231
2941583,751850,6896,2018-07-06,7,2018,700000,1910,0,-122.38474480000001,47.6778865
2957436,443800,70,2018-10-10,10,2018,320000,1953,2006,-122.3229409,47.4282827
2930367,242006,9111,2018-05-11,5,2018,250000,1908,0,-121.9917692,47.2012924
2951543,328830,1060,2018-09-06,9,2018,700000,1972,0,-122.1834563,47.7334712
2952149,816100,310,2018-08-28,8,2018,650000,1993,0,-121.8987522,47.64575749999999
2948605,162605,9144,2018-08-16,8,2018,525000,1952,0,-122.185854,47.73961
2964213,812161,80,2018-11-15,11,2018,1310000,1983,1999,-122.0347521,47.6617302
2926107,270810,450,2018-04-16,4,2018,1370000,1908,0,-122.3507231,47.6827468
2926107,270810,450,2018-04-16,4,2018,1370000,2011,0,-122.3507231,47.6827468
2958750,515292,80,2018-10-05,10,2018,925000,1987,0,-122.326088,47.3420538
2941749,197220,7037,2018-07-03,7,2018,851000,2001,0,-122.353957,47.647226
2968236,317910,1215,2018-12-19,12,2018,1050000,1941,0,-122.2770026,47.6724044
2935646,202570,430,2018-05-24,5,2018,450000,1991,0,-122.0354069,47.3479539
2927256,667310,25,2018-04-02,4,2018,399950,1957,0,-122.196905,47.3693201
2963697,682110,2306,2018-11-21,11,2018,790000,2005,0,-122.3961192,47.6477908
2964167,326070,920,2018-11-28,11,2018,364450,1974,0,-122.3213788,47.3108037
2929453,734660,31,2018-04-30,4,2018,410000,1943,0,-122.295521,47.4886652
2944540,12103,9109,2018-07-27,7,2018,270000,1943,0,-122.3734393,47.3303867
2943738,433820,260,2018-07-20,7,2018,422000,1944,0,-122.3405769,47.4810111
2920607,926920,470,2018-03-20,3,2018,362500,1925,0,-122.3727996,47.5351972
2930712,172180,423,2018-05-11,5,2018,350000,1999,0,-122.3376688,47.5070979
2966471,926640,10,2018-12-08,12,2018,1440000,1978,0,-122.2400403,47.5360766
2943809,259920,580,2018-07-24,7,2018,325000,1963,0,-122.1859534,47.2935607
2927096,321129,40,2018-04-24,4,2018,700000,1992,0,-121.9717969,47.636752
2968137,788260,304,2018-12-06,12,2018,3170000,2005,0,-122.1967027,47.6640734
2950808,606531,130,2018-08-13,8,2018,1630000,1975,0,-122.1874025,47.57096199999999
2937661,258930,210,2018-06-13,6,2018,460000,1924,0,-122.2744741,47.5357061
2960921,156510,80,2018-11-01,11,2018,419000,1981,0,-122.1830986,47.2911838
2932255,125020,3112,2018-05-16,5,2018,1810000,1979,0,-122.288676,47.59842279999999
2933037,386740,130,2018-05-25,5,2018,1195000,1958,0,-122.3908187,47.5925383
2963382,714060,135,2018-11-16,11,2018,345000,1959,0,-122.2144296,47.2907327
2957554,177400,480,2018-10-04,10,2018,665000,1976,0,-122.0838294,47.74935869999999
2925720,403860,50,2018-04-16,4,2018,1105000,1961,0,-122.1205519,47.6100946
2953624,12603,9173,2018-09-19,9,2018,785000,1970,0,-122.3676975,47.76773
2955346,786650,60,2018-09-26,9,2018,719000,2006,0,-122.2923832,47.5517188
2964272,865141,280,2018-11-16,11,2018,246000,1969,0,-122.0820527,47.3652389
2931115,788810,70,2018-05-10,5,2018,349950,1960,0,-122.3108083,47.3712015
2919780,211270,900,2018-03-13,3,2018,390316,1930,0,-122.3525349,47.5347166
2943073,816550,1730,2018-07-16,7,2018,589000,2007,0,-122.369211,47.539928
2924454,302605,9298,2018-04-09,4,2018,1660000,1989,0,-122.2275251,47.7089817
2922295,202205,9235,2018-03-26,3,2018,439950,1978,0,-122.1900649,47.378985
2912555,177645,120,2018-01-24,1,2018,480000,1980,0,-122.2434576,47.7764683
2931671,374460,880,2018-05-04,5,2018,420000,1957,0,-122.346309,47.4896347
2941442,763580,842,2018-07-06,7,2018,555000,1939,1987,-122.3559572,47.46698869999999
2951293,785202,70,2018-08-20,8,2018,899990,2e3,0,-121.8658073,47.5343905
2961727,570620,470,2018-11-06,11,2018,695000,1963,0,-122.0453995,47.5252725
2948718,404670,410,2018-08-14,8,2018,490000,1989,0,-121.9154699,47.68962860000001
2932944,721573,520,2018-05-23,5,2018,1049000,2001,0,-122.0174613,47.5964565
2967421,32504,9220,2018-12-19,12,2018,1256000,1957,0,-122.2722221,47.683227
2928341,687030,70,2018-04-27,4,2018,944000,2005,0,-122.1424916,47.67407069999999
2961806,92205,9092,2018-11-09,11,2018,525000,1964,0,-122.1864282,47.41097269999999
2923462,800510,910,2018-04-05,4,2018,399000,1920,0,-121.9929686,47.2040537
2923462,800510,910,2018-04-05,4,2018,399000,1920,0,-121.9929686,47.2040537
2949804,727200,335,2018-08-27,8,2018,441000,1969,0,-122.3168644,47.3991554
2969775,262408,9092,2018-12-27,12,2018,935000,2e3,0,-121.739704,47.5363789
2962457,896501,50,2018-11-13,11,2018,800000,1975,0,-122.1028349,47.64051449999999
2960669,417460,41,2018-10-30,10,2018,705000,1926,0,-122.2990359,47.560181300000004
2957114,172105,9049,2018-10-02,10,2018,295000,1924,0,-122.201119,47.302737
2961730,186060,595,2018-11-10,11,2018,1940000,1905,0,-122.3680304,47.6344277
2946137,952810,3432,2018-08-02,8,2018,779400,2015,0,-122.3224591,47.6782784
2957657,82000,19,2018-10-12,10,2018,649000,2001,0,-122.313754,47.71839
2947750,102507,9070,2018-08-03,8,2018,789950,1985,0,-121.886645,47.659112
2938414,330070,1373,2018-06-19,6,2018,681088,1931,0,-122.3808339,47.6910873
2949156,891050,505,2018-08-17,8,2018,550000,1917,0,-122.3604463,47.7099546
2930878,632100,245,2018-05-16,5,2018,1780000,1902,1990,-122.283913,47.6162685
2926404,122406,9060,2018-04-19,4,2018,700000,1974,0,-121.987035,47.577564
2964461,289583,40,2018-11-28,11,2018,515000,2017,0,-122.3485262,47.515959
2946753,240550,110,2018-08-07,8,2018,1010000,1990,0,-122.0417172,47.62726290000001
2942308,863850,180,2018-07-11,7,2018,465000,1973,0,-122.352227,47.5379987
2927546,401440,306,2018-04-24,4,2018,435000,2003,0,-122.2733543,47.3174226
2952468,390508,840,2018-09-11,9,2018,813500,1994,0,-121.9950335,47.56920119999999
2926602,93700,270,2018-04-18,4,2018,300000,1961,0,-122.2890046,47.4216699
2947855,248820,455,2018-08-06,8,2018,630000,2006,0,-122.3899264,47.522006
2927137,96110,47,2018-03-07,3,2018,10,1938,0,-122.1909897,47.7529786
2941251,249120,825,2018-07-05,7,2018,465000,1917,0,-122.3777379,47.52235040000001
2961642,137080,3700,2018-11-08,11,2018,1780000,2007,0,-122.4014482,47.6400696
2950182,221222,200,2018-08-27,8,2018,335000,1980,0,-122.1896209,47.3937016
2964113,33960,240,2018-11-28,11,2018,510000,1986,0,-122.0954261,47.6830863
2941756,278940,90,2018-07-05,7,2018,475000,1941,0,-122.3149336,47.5084103
2952916,152356,20,2018-09-13,9,2018,1165000,2e3,0,-122.1106244,47.6371402
2917561,132834,30,2018-02-28,2,2018,380000,1980,0,-122.1364364,47.4415449
2927430,444130,470,2018-04-25,4,2018,1205000,1926,2005,-122.399791,47.696812
2954951,132174,340,2018-09-18,9,2018,425000,1996,0,-122.3449594,47.2894511
2919689,630340,1315,2018-03-05,3,2018,250000,1984,0,-122.3581879,47.5043849
2930443,564360,85,2018-05-11,5,2018,225000,1922,0,-122.0221747,47.3146091
2934825,42203,9025,2018-06-07,6,2018,799950,1920,1997,-122.4362605,47.4305894
2955843,194730,115,2018-10-02,10,2018,675000,1900,0,-122.2878353,47.604944
2968229,880781,410,2018-12-21,12,2018,565000,1976,0,-122.0571867,47.6610465
2949946,222890,270,2018-08-27,8,2018,475000,1944,0,-122.3526107,47.7710164
2961871,701070,320,2018-11-07,11,2018,1825000,2018,0,-122.3954861,47.6578968
2944631,53400,127,2018-07-26,7,2018,560000,2008,0,-122.3615471,47.7014009
2911696,144640,1386,2018-01-16,1,2018,411500,1996,0,-122.3308488,47.4814845
2966107,253000,25,2018-12-12,12,2018,485000,1978,0,-122.2941188,47.4658209
2932157,794111,40,2018-05-23,5,2018,525000,1984,0,-122.204368,47.715741
2935995,195970,615,2018-06-06,6,2018,1580000,1922,0,-122.3180711,47.64362759999999
2955882,58200,195,2018-09-26,9,2018,875000,1941,0,-122.397964,47.653903
2939241,520180,270,2018-06-27,6,2018,450000,1995,0,-122.17052,47.4022523
2938057,982870,2155,2018-06-22,6,2018,1400000,1900,2003,-122.298861,47.6187644
2927731,358480,150,2018-04-17,4,2018,1100000,1961,0,-122.1975208,47.6851
2945647,359250,996,2018-07-17,7,2018,1076000,1957,0,-122.3047637,47.6347448
2944600,952310,1051,2018-07-06,7,2018,685000,1916,0,-122.3550877,47.6716382
2944687,865140,2550,2018-07-19,7,2018,315000,1969,0,-122.0865801,47.3617832
2959182,246070,140,2018-10-02,10,2018,435000,1981,0,-122.1654628,47.4612256
2951574,201380,1100,2018-09-04,9,2018,350000,1978,0,-122.317878,47.38421659999999
2955760,607330,490,2018-09-25,9,2018,750000,1967,0,-122.1735241,47.54011149999999
2926724,362991,170,2018-04-23,4,2018,1100000,2004,0,-121.9950964,47.5498971
2965287,432455,490,2018-12-04,12,2018,320000,1976,0,-122.1696516,47.4208753
2961618,201870,170,2018-11-07,11,2018,2200000,1947,0,-122.2289823,47.6150533
2950554,192505,9159,2018-08-24,8,2018,1480000,1953,0,-122.2170773,47.63897739999999
2958147,417860,30,2018-10-12,10,2018,980000,1993,0,-122.1929391,47.7446059
2935313,809160,250,2018-06-08,6,2018,275000,1987,0,-122.0070407,47.2035255
2943727,713796,10,2018-07-13,7,2018,412000,1996,0,-122.1704915,47.3294425
2964287,362603,9211,2018-11-20,11,2018,560000,1944,0,-122.3663894,47.70503739999999
2944218,941450,80,2018-07-23,7,2018,785000,1968,0,-122.0497997,47.5224504
2955311,106800,395,2018-09-28,9,2018,1750000,1948,2004,-122.4074033,47.643119
2944588,319100,300,2018-07-18,7,2018,780000,1934,0,-122.216162,47.7138324
2928503,390497,360,2018-05-01,5,2018,880000,1989,0,-122.0100951,47.5744578
2926320,684330,20,2018-04-23,4,2018,621150,1977,0,-122.0123949,47.5887255
2950123,322306,9015,2018-08-21,8,2018,740000,1989,0,-122.0793752,47.4316104
2913788,885600,150,2018-02-05,2,2018,40000,1952,2010,-122.2574255,47.2780903
2960058,390509,360,2018-10-15,10,2018,1042500,1992,0,-121.9922329,47.5708406
2959005,144180,200,2018-10-15,10,2018,635000,1976,0,-122.2000699,47.7219213
2951531,941220,70,2018-09-05,9,2018,649000,1965,0,-122.040131,47.5227779
2942192,12202,9013,2018-07-02,7,2018,1700,2005,0,-122.501958,47.4282517
2930941,211470,540,2018-05-09,5,2018,580000,1918,2014,-122.3471621,47.5327315
2929141,276830,1455,2018-05-02,5,2018,885000,2003,0,-122.3674786,47.6651205
2925019,302607,9053,2018-04-11,4,2018,725000,1983,0,-121.959959,47.7155548
2939340,410710,307,2018-05-07,5,2018,2801430,2008,0,-122.2081842,47.6216555
2954456,377930,200,2018-09-21,9,2018,584950,2001,0,-122.2631714,47.4694136
2932889,192206,9018,2018-05-16,5,2018,629000,1995,0,-122.0826505,47.3865332
2963811,888700,1635,2018-11-26,11,2018,528500,1980,0,-122.4649723,47.5006111
2964471,77660,170,2018-11-27,11,2018,440000,1984,0,-121.7882892,47.487938
2930480,160710,22,2018-05-14,5,2018,346500,1964,0,-122.2937999,47.56640729999999
2933350,262176,130,2018-05-23,5,2018,405000,1997,0,-122.1075918,47.3703154
2944561,614110,283,2018-07-24,7,2018,470000,1949,0,-122.3536954,47.7194128
2919889,343850,1620,2018-03-05,3,2018,599950,1952,0,-122.3598799,47.54348419999999
2956249,12850,500,2018-09-27,9,2018,365000,2002,0,-122.2481832,47.2817091
2923679,691770,125,2018-04-04,4,2018,910000,1944,1999,-122.3972252,47.6565643
2950126,679070,340,2018-08-16,8,2018,875000,1987,0,-122.0546188,47.5817825
2939364,214133,240,2018-06-19,6,2018,1001000,1977,0,-122.1278458,47.5592781
2951922,132171,570,2018-08-22,8,2018,440000,1990,0,-122.3464597,47.2922535
2959258,564790,520,2018-10-24,10,2018,375000,1983,0,-122.2578785,47.3269719
2937647,177360,110,2018-06-19,6,2018,676742,1938,0,-122.3628563,47.5621012
2950264,388190,435,2018-08-28,8,2018,415000,1902,0,-122.3078048,47.5867111
2932545,274210,190,2018-05-22,5,2018,760000,1940,0,-122.29654909999999,47.55656279999999
2959199,941740,155,2018-10-15,10,2018,738000,1917,0,-122.3941704,47.547019
2927285,248720,80,2018-04-14,4,2018,395000,1918,0,-122.3902654,47.5196857
2951506,395940,1620,2018-08-21,8,2018,630000,1954,0,-122.3188072,47.5640824
2949158,400300,284,2018-08-16,8,2018,1398500,1989,0,-122.289725,47.6033529
2927006,143240,390,2018-04-24,4,2018,385000,1958,0,-122.1782466,47.4503558
2914255,327579,110,2018-01-29,1,2018,1650000,1979,0,-122.1875763,47.6936993
2963542,895290,90,2018-11-15,11,2018,2300000,1969,0,-122.2659445,47.5475656
2938049,109975,620,2018-06-19,6,2018,362000,1973,0,-122.3766727,47.3077355
2950454,415430,2305,2018-08-24,8,2018,850000,1925,2006,-122.2754925,47.5585678
2934710,332740,130,2018-06-01,6,2018,530000,1965,0,-122.1869896,47.5035325
2951114,388580,5350,2018-08-23,8,2018,1849000,2006,0,-122.1959257,47.6829017
2950600,421740,80,2018-08-24,8,2018,885000,1937,0,-122.2799006,47.6607747
2961053,62610,21,2018-11-01,11,2018,713000,1979,0,-122.0621353,47.7193726
2952607,222503,9103,2018-09-12,9,2018,1710000,1950,2005,-122.4043036,47.6466224
2960881,3100,75,2018-10-31,10,2018,1019000,1955,0,-122.2158502,47.5719554
2960313,152308,9224,2018-10-26,10,2018,630000,1990,0,-121.766954,47.4840146
2923791,548731,150,2018-04-03,4,2018,732500,1971,0,-122.1587899,47.6741722
2937042,32205,9073,2018-06-18,6,2018,413100,1953,0,-122.1497321,47.416438
2944276,537980,520,2018-07-24,7,2018,315000,1943,0,-122.2760726,47.4564807
2944336,775050,30,2018-07-24,7,2018,450000,1910,0,-122.3464749,47.5232122
2949120,865140,2060,2018-08-09,8,2018,310000,1968,0,-122.089399,47.36081739999999
2930605,288770,145,2018-05-09,5,2018,895000,1929,0,-122.3114787,47.6893239
2954161,401380,208,2018-09-20,9,2018,355450,1968,0,-122.2818928,47.3230425
2955339,555330,5,2018-09-28,9,2018,1600000,1985,2006,-122.398197,47.63219910000001
2933309,62981,250,2018-05-23,5,2018,1415000,1998,0,-122.0127944,47.604358
2922322,329860,40,2018-03-29,3,2018,480000,1977,0,-122.1654999,47.2998466
2924144,218820,2590,2018-04-09,4,2018,290000,1978,0,-122.341254,47.268052
2926914,82305,9156,2018-04-19,4,2018,450000,1960,0,-122.1892267,47.50245779999999
2963662,182720,410,2018-11-14,11,2018,2500000,1950,0,-122.362662,47.44634509999999
2929081,403110,320,2018-05-04,5,2018,332000,1963,0,-122.2788912,47.2880328
2931044,433880,680,2018-05-11,5,2018,400000,1944,0,-122.3468111,47.478862
2951313,892710,20,2018-09-06,9,2018,565000,1943,0,-122.2791835,47.6761212
2950702,38100,310,2018-08-23,8,2018,955000,1953,0,-122.279951,47.6787607
2949898,606791,10,2018-08-02,8,2018,690000,1978,0,-122.1814135,47.5422087
2932187,570000,1845,2018-05-18,5,2018,1500000,1912,0,-122.2895303,47.5816016
2963144,864551,1510,2018-11-14,11,2018,388000,1977,0,-122.1750838,47.467037
2951549,712830,715,2018-09-04,9,2018,635000,1902,0,-122.3049963,47.5953932
2923885,890200,130,2018-03-30,3,2018,520000,1938,0,-122.3030282,47.706598
2958235,807835,390,2018-10-16,10,2018,748000,1987,0,-122.019846,47.5729584
2950276,1600,435,2018-08-24,8,2018,395000,1949,0,-122.210458,47.3097605
2967689,403800,50,2018-11-29,11,2018,655000,1959,0,-122.122803,47.6131099
2929782,253841,180,2018-05-07,5,2018,489000,2005,0,-122.1452667,47.43239
2955094,98500,700,2018-09-21,9,2018,327000,1920,0,-122.31232,47.498097
2968155,182306,9235,2018-12-18,12,2018,480000,1975,0,-122.0798637,47.4801963
2926250,937630,1180,2018-04-20,4,2018,852000,1949,0,-122.3696229,47.6894785
2925896,85900,162,2018-04-12,4,2018,450000,2005,0,-122.3608815,47.5251434
2952696,955820,160,2018-08-31,8,2018,325000,1954,0,-122.3301271,47.43598859999999
2930540,133680,820,2018-05-14,5,2018,950000,1906,0,-122.3078545,47.62508649999999
2952699,781280,1310,2018-09-03,9,2018,375000,1944,0,-122.2408178,47.4935961
2950312,745740,290,2018-08-27,8,2018,380000,2e3,0,-122.1911513,47.3187113
2934040,329970,40,2018-05-25,5,2018,553000,1951,0,-122.3585647,47.7436
2962146,534720,146,2018-11-13,11,2018,399000,2006,0,-122.376525,47.51910400000001
2926529,209560,80,2018-04-18,4,2018,414000,1992,0,-122.204537,47.3985193
2961171,555731,10,2018-11-02,11,2018,272950,1981,0,-122.3454713,47.3171527
2933177,410141,40,2018-05-22,5,2018,2100000,1975,2016,-122.1965562,47.6578689
2952701,864550,500,2018-09-06,9,2018,399500,1978,0,-122.1816849,47.465906
2963656,107201,140,2018-11-20,11,2018,527000,1979,0,-122.1385664,47.4759148
2926477,720190,90,2018-04-24,4,2018,726000,1976,0,-122.129075,47.6993308
2939356,99300,1466,2018-06-19,6,2018,696388,2004,0,-122.3415492,47.6918641
2964438,664850,790,2018-11-29,11,2018,312000,1979,0,-122.1474805,47.3558342
2951892,115000,1370,2018-09-05,9,2018,1150000,1977,0,-122.0230824,47.5619403
2962084,816100,220,2018-11-05,11,2018,575000,1992,0,-121.9011913,47.6454714
2961550,125720,665,2018-11-05,11,2018,1000000,1916,0,-122.327906,47.6753195
2933928,437960,50,2018-05-23,5,2018,2425000,1961,0,-122.3712612,47.7314596
2958180,889910,210,2018-10-05,10,2018,350000,1969,0,-122.2080658,47.45652310000001
2953119,122206,9073,2018-09-13,9,2018,955000,1995,0,-121.9842732,47.4094595
2953119,122206,9073,2018-09-13,9,2018,955000,1993,0,-121.9842732,47.4094595
2916195,728290,25,2018-02-20,2,2018,489950,1954,0,-122.3552752,47.7619948
2924423,245840,100,2018-04-12,4,2018,559000,1941,0,-122.375108,47.5102874
2938589,343850,157,2018-06-26,6,2018,660000,1992,0,-122.3563477,47.5550264
2916229,882090,3210,2018-02-20,2,2018,660000,1937,0,-122.2849531,47.7140046
2930043,62411,110,2018-05-07,5,2018,1750000,1990,0,-122.0573162,47.7295037
2944848,79700,5,2018-07-26,7,2018,180000,1943,0,-122.3234683,47.5022729
2946693,674670,1965,2018-08-02,8,2018,850000,1913,0,-122.3167037,47.6684333
2955595,29380,560,2018-07-25,7,2018,1045000,1996,0,-122.043664,47.768887
2958733,186060,140,2018-10-19,10,2018,2825000,1991,0,-122.3672424,47.6343337
2963367,152330,10,2018-11-21,11,2018,703000,1900,0,-122.3009112,47.5943581
2940734,674570,70,2018-07-03,7,2018,988500,1942,0,-122.292697,47.5832107
2916821,926403,810,2018-02-26,2,2018,585000,2001,0,-122.2587023,47.3200756
2912716,42404,9049,2018-01-26,1,2018,1389900,1949,2017,-122.2930223,47.5942699
2924916,343850,970,2018-04-11,4,2018,613000,1958,0,-122.3573949,47.5488012
2969028,430733,240,2018-12-27,12,2018,654000,2003,0,-122.1813193,47.48060659999999
2935983,701520,225,2018-06-04,6,2018,1215000,1950,0,-122.3685436,47.6480601
2952601,366800,300,2018-09-10,9,2018,294500,1986,0,-122.1487304,47.2774854
2930088,343250,760,2018-05-07,5,2018,628000,1928,0,-122.3154321,47.7438577
2968828,559290,250,2018-12-18,12,2018,449950,1961,0,-122.1911611,47.4839624
2958757,172180,1470,2018-10-02,10,2018,375000,1941,0,-122.3355019,47.510046
2958103,4610,404,2018-10-15,10,2018,850000,1966,0,-122.2104596,47.5658255
2928472,182720,405,2018-05-01,5,2018,1400000,1918,0,-122.3629287,47.4470548
2958216,162407,9074,2018-10-18,10,2018,505000,1957,0,-121.9167614,47.5627169
2968485,190000,95,2018-12-21,12,2018,495000,1927,0,-122.3496446,47.46876719999999
2926591,282205,9350,2018-04-18,4,2018,490000,2003,0,-122.1742067,47.3653728
2959717,112505,9137,2018-10-16,10,2018,790000,1996,0,-122.1425698,47.6676258
2946021,614660,535,2018-07-31,7,2018,270000,1942,0,-122.2358,47.3886171
2964437,440560,60,2018-11-19,11,2018,280000,1950,0,-122.3494852,47.2791743
2964117,926670,245,2018-11-26,11,2018,750000,1940,2011,-122.3468314,47.6936528
2930567,923890,1405,2018-05-09,5,2018,535000,1941,0,-122.3854634,47.5345546
2919738,362983,290,2018-03-14,3,2018,1082500,1999,0,-122.00926,47.546414
2932939,392540,10,2018-05-29,5,2018,1200000,1926,0,-122.3414313,47.6553617
2948297,413430,20,2018-08-15,8,2018,1850000,1951,0,-122.1910549,47.5594767
2933523,32304,9018,2018-05-23,5,2018,335000,1942,0,-122.2711418,47.5098948
2953908,232403,9047,2018-09-04,9,2018,522750,1918,0,-122.3768526,47.5522755
2937929,337880,220,2018-06-18,6,2018,800000,1962,0,-122.1200091,47.6869218
2939641,334450,210,2018-06-14,6,2018,567800,1974,2014,-122.1970449,47.5123197
2922969,780940,280,2018-03-30,3,2018,82600,1988,0,-121.483713,47.766974
2959236,873198,1160,2018-10-17,10,2018,534950,1976,0,-122.3802692,47.3208403
2942740,252550,30,2018-07-06,7,2018,500000,1985,0,-122.1638375,47.483568
2930096,948580,30,2018-05-01,5,2018,950000,1981,0,-122.1890882,47.6822942
2937160,701070,195,2018-06-06,6,2018,980000,1953,0,-122.3938611,47.6593145
2964012,321100,360,2018-11-28,11,2018,389988,1959,0,-122.1594816,47.4810512
2926102,252006,9052,2018-04-09,4,2018,276000,1926,0,-121.9839548,47.1883189
2922829,395690,115,2018-03-21,3,2018,1338000,1937,0,-122.4152701,47.64495729999999
2957219,510140,2296,2018-10-09,10,2018,1214550,1955,0,-122.3102393,47.6937854
